,ids,growth,status
159,{'C-NZ_AEYC01000020.1:121967..123667'},21.94787379972563,optimal
160,{'C-NZ_AEYC01000018.1:332884..333909'},21.94787379972563,optimal
161,{'NZ_AEYC01000088.1:315650..317014'},21.94787379972563,optimal
162,{'NZ_AEYC01000063.1:141962..143170'},21.94787379972563,optimal
163,{'C-NZ_AEYC01000008.1:170353..171813'},21.94787379972563,optimal
164,{'NZ_AEYC01000033.1:588..2312'},21.94787379972563,optimal
165,{'NZ_AEYC01000034.1:2334..3263'},21.94787379972563,optimal
166,{'cobT'},21.94787379972563,optimal
167,{'C-NZ_AEYC01000096.1:79272..80639'},21.94787379972563,optimal
168,{'NZ_AEYC01000089.1:63369..65351'},21.947873799725638,optimal
169,{'C-NZ_AEYC01000022.1:36426..37646'},21.947873799725638,optimal
170,{'NZ_AEYC01000001.1:311535..312641'},21.947873799725638,optimal
171,{'NZ_AEYC01000019.1:278826..280094'},21.947873799725638,optimal
172,{'NZ_AEYC01000001.1:182732..183988'},21.947873799725638,optimal
173,{'thyX'},21.947873799725638,optimal
174,{'C-NZ_AEYC01000076.1:6015..7205'},21.947873799725638,optimal
175,{'C-NZ_AEYC01000006.1:148606..149532'},21.709633649932137,optimal
176,{'pntAB'},21.661817006142822,optimal
177,{'tnaA'},21.947873799725674,optimal
178,{'NZ_AEYC01000023.1:47115..48809'},21.947873799725613,optimal
179,{'deoA'},21.692208072523197,optimal
180,{'NZ_AEYC01000004.1:131214..132173'},21.947873799725645,optimal
